message,intent,is_payment_related,is_fraud,risk_label,phone_number,upi_id,amount,urgency,impersonation,suspicious_keywords
"Your number was selected for ₹50,000 reward. Send Rs. 1,999/- GST charge to sbi.kyc@ybl urgently, last chance.",PRIZE_SCAM,True,True,HIGH,,sbi.kyc@ybl,1999.0,True,True,urgency|reward
"Jio scratch card: you won ₹25,000! Unlock by paying ₹1,999 to customer.care701@paytm within 1 hour.",PRIZE_SCAM,True,True,HIGH,,customer.care701@paytm,25000.0,True,True,urgency|reward|upfront_fee
"lucky customer! 500000 bonus credited pending. transfer ₹1,499 to verifybank@axl for release immediately. contact +91 95885 62748",PRIZE_SCAM,True,True,HIGH,+919588562748,verifybank@axl,1499.0,True,True,urgency|reward
IDFC First: 4300 rupees credited to your account XX8458 Available balance Rs 21500,BANK_REQUEST,True,False,LOW,,,21500.0,False,False,
"papa needs 3k for the hospital deposit today so admission can be completed. send to neha@okhdfcbank, i'll transfer back on monday.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,neha@okhdfcbank,3000.0,True,False,
Hi saw your OLX ad for the Activa scooter Can I come and check it tomorrow? If ok I will pay INR 6000 on BHIM after seeing it,MARKETPLACE_PAYMENT,True,False,LOW,,,6000.0,False,False,marketplace
"Lucky customer! Rs. 10,000/- bonus credited pending. Transfer INR 99 to kycupdate269@ibl for release within 24 hours. Contact 6773655619",PRIZE_SCAM,True,True,HIGH,+916773655619,kycupdate269@ibl,99.0,True,True,urgency|reward
Royal Bakery se order ready hai Rs 180/- royalbakery4@icici pe pay kar dena ya cash de dena,MERCHANT_PAYMENT,True,False,LOW,,royalbakery4@icici,180.0,False,False,
Invest ₹10000 today and get ₹20000 in 7 days guaranteed returns Pay to rewardsclaim@oksbi Limited slots,INVESTMENT_SCAM,True,True,HIGH,,rewardsclaim@oksbi,10000.0,False,False,investment
"Zoya, mera recharge khatam ho gaya, ₹500 amit.das@ibl pe bhej dena please.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,amit.das@ibl,500.0,False,False,
"Didi here, new number. Phone broke. Send Rs 3000 immediately to rohan@ybl, emergency, will explain later.",IMPERSONATION,True,True,HIGH,,rohan@ybl,3000.0,True,True,urgency|impersonation
BRO SEND ₹800 FOR GOA TRIP TO LAKSHMI39@PTAXIS,PAYMENT_REQUEST,True,False,LOW,,lakshmi39@ptaxis,800.0,False,False,
"Congratulations! You have won Rs. 10,000/- in the IPL lucky draw. Pay 299 processing fee to claimprize@paytm within 1 hour to claim.",PRIZE_SCAM,True,True,HIGH,,claimprize@paytm,10000.0,True,True,urgency|reward|upfront_fee
"train is delayed by 60 minutes, will reach by 6 pm.",NON_PAYMENT,False,False,LOW,,,,False,False,
"Send ₹3,000 abhi to rewards.claim661@ibl. Time limit 30 minutes. or services will be deactivated.",URGENCY_PAYMENT,True,True,HIGH,,rewards.claim661@ibl,3000.0,True,False,urgency
"Dear winner, your Dream11 prize of ₹25,000 is ready. Registration fee ₹1,499 to quickloan@axl. Call +91 88909 01001 urgently.",PRIZE_SCAM,True,True,HIGH,+918890901001,quickloan@axl,1499.0,True,True,urgency|reward|upfront_fee|job
Hi Bhai transferring Rs 1500 for the groceries you got Sending to sanjay@ptaxis,FRIEND_FAMILY_PAYMENT,True,False,LOW,,sanjay@ptaxis,1500.0,False,False,
"Beta, send ₹500 to varun36@ptsbi for the school fees, Didi will pay you back next week.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,varun36@ptsbi,500.0,False,False,
You have received Rs 25000 cashback from Jio. Pay ₹999 activation charge to rewards.claim349@okaxis to receive it urgently.,PRIZE_SCAM,True,True,HIGH,,rewards.claim349@okaxis,999.0,True,True,urgency|reward
"KYC update ke liye 1499 to reward.claim140@upi immediately pay karo, else your card will be permanently blocked. ICICI Bank support 06497557365",KYC_SCAM,True,True,HIGH,+916497557365,reward.claim140@upi,,True,True,urgency|kyc_credential|impersonation
"Hey it's Ananya, using a friend's phone. Stuck at the airport, need ₹10,000 abhi on ishitaana@axl. Please yaar.",IMPERSONATION,True,True,HIGH,,ishitaana@axl,10000.0,True,True,urgency|impersonation
"Your number was selected for ₹100,000 reward. Send 1999 rupees GST charge to kyc.support@paytm final notice, last chance.",PRIZE_SCAM,True,True,HIGH,,kyc.support@paytm,1999.0,True,True,urgency|reward
"Gift voucher worth Rs. 500,000/- approved for you. Pay delivery charge INR 199 on sbi.kyc823@ibl aaj hi.",PRIZE_SCAM,True,True,HIGH,,sbi.kyc823@ibl,199.0,True,True,urgency|reward|upfront_fee|marketplace
"PART TIME JOB: EARN ₹5,000 PER DAY BY LIKING VIDEOS. PAY RS. 299/- SECURITY DEPOSIT TO SBI.KYC960@UPI TO START.",JOB_SCAM,True,True,HIGH,,sbi.kyc960@upi,299.0,False,True,upfront_fee|job
"BSNL ka bill Rs. 1,340/- aaya hai, 23 Feb tak bhar dena app se.",BILL_PAYMENT,True,False,LOW,,,1340.0,False,False,
Task completed! To withdraw your earnings of 3k pay Rs 499 unlock fee to officialsupport@ibl,JOB_SCAM,True,True,HIGH,,officialsupport@ibl,499.0,True,True,upfront_fee|job
"deluxe tailors: table booked. a deposit of rs. 350/- to deluxetailor@axisbank confirms the booking, adjustable against the bill.",MERCHANT_PAYMENT,True,False,LOW,,deluxetailor@axisbank,350.0,False,False,
"Badhai ho! Aapne Paytm lottery me ₹10,000 jeeta hai. Claim karne ke liye Rs 199 sbi.kyc@upi pe immediately bhejo.",PRIZE_SCAM,True,True,HIGH,,sbi.kyc@upi,10000.0,True,True,urgency|reward
"washing machine ke liye ₹40,000 theek hai. Kal aake dekh ke pay kar dunga, cash ya UPI dono chalega.",MARKETPLACE_PAYMENT,True,False,LOW,,,40000.0,False,False,
"papa needs 10000 rupees for the hospital deposit today so admission can be completed. send to farhangur@upi, i'll transfer back on monday.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,farhangur@upi,10000.0,True,False,
"Lucky customer! ₹25,000 bonus credited pending. Transfer ₹1,999 to jobportal.fee@axl for release jaldi. Contact 6862095935",PRIZE_SCAM,True,True,HIGH,+916862095935,jobportal.fee@axl,1999.0,True,True,urgency|reward
Fresh Basket: advance of ₹120 for the booking is due by 6th. Pay to freshbasket@upi or at the desk. GST invoice will follow.,MERCHANT_PAYMENT,True,False,LOW,,freshbasket@upi,120.0,False,False,upfront_fee
"Part time job: earn ₹5,000 per day by liking videos. Pay ₹1,500 security deposit to task.fee@oksbi to start.",JOB_SCAM,True,True,HIGH,,task.fee@oksbi,1500.0,True,True,upfront_fee|job
"Adani Gas ka bill ₹1,890 aaya hai, 14 Jul tak bhar dena app se.",BILL_PAYMENT,True,False,LOW,,,1890.0,False,False,
Stock market expert here. Minimum deposit Rs 2000 to kycupdate@ybl. Assured 30% weekly return.,INVESTMENT_SCAM,True,True,HIGH,,kycupdate@ybl,2000.0,False,False,
"lucky customer! ₹5,000 bonus credited pending. transfer rs 1999 to refund.desk@oksbi for release within 2 hours. contact 07151970962",PRIZE_SCAM,True,True,HIGH,+917151970962,refund.desk@oksbi,1999.0,True,True,urgency|reward
Fresh Basket monthly subscription of Rs. 350/- is due on 17th. Pay to freshbasket2@okbizaxis at your convenience.,MERCHANT_PAYMENT,True,False,LOW,,freshbasket2@okbizaxis,350.0,False,False,
"idfc first: cheque no. 900225 for rs. 8,900/- has been cleared.",BANK_REQUEST,True,False,LOW,,,8900.0,False,False,
YOU HAVE RECEIVED RS 500000 CASHBACK FROM FLIPKART. PAY ₹499 ACTIVATION CHARGE TO URGENTKYC@OKSBI TO RECEIVE IT URGENTLY.,PRIZE_SCAM,True,True,HIGH,,urgentkyc@oksbi,499.0,True,True,urgency|reward
"Arre your share for the Uber is ₹1,000. Pay to farhanbha@oksbi whenever free.",PAYMENT_REQUEST,True,False,LOW,,farhanbha@oksbi,1000.0,False,False,
"TASK COMPLETED! TO WITHDRAW YOUR EARNINGS OF RS 3000, PAY 1500 RUPEES UNLOCK FEE TO INVEST.PRO@YBL.",JOB_SCAM,True,True,HIGH,,invest.pro@ybl,1500.0,True,True,upfront_fee|job
"bro the netflix split ka 1k bhej dena, amitpri@ptsbi",PAYMENT_REQUEST,True,False,LOW,,amitpri@ptsbi,1000.0,False,False,
"nani here, new number. phone broke. send 5000 immediately to refund.desk@okaxis, emergency, will explain later.",IMPERSONATION,True,True,HIGH,,refund.desk@okaxis,,True,True,urgency|impersonation
"Chacha here, new number. Phone broke. Send Rs 10000 within 24 hours to joseph@apl, emergency, will explain later.",IMPERSONATION,True,True,HIGH,,joseph@apl,10000.0,True,True,urgency|impersonation
Your repair at Book Corner is complete. Total 350 rupees. UPI: bookcorner8@axisbank. Collect anytime before 8 pm.,MERCHANT_PAYMENT,True,False,LOW,,bookcorner8@axisbank,350.0,False,False,
"Nisha bhai, Rs 18000 for the train tickets, amitbha@ptaxis pe bhej do. Thanks!",FRIEND_FAMILY_PAYMENT,True,False,LOW,,amitbha@ptaxis,18000.0,False,False,
THANKS FOR YOUR ORDER AT LAKEVIEW HOSPITAL. AMOUNT DUE INR 350. PAY ON DELIVERY OR TO LAKEVIEWHOSP6@UPI.,MERCHANT_PAYMENT,True,False,LOW,,lakeviewhosp6@upi,350.0,False,False,marketplace
"Buyer here from OLX. Sending a payment request of ₹20,000 on BHIM, please accept and enter PIN to receive.",QR_SCAM,True,True,HIGH,,,20000.0,True,False,kyc_credential|marketplace
"data entry job offer, no experience needed. registration ₹199 only, pay on verifybank@okaxis. salary 15000 rupees.",JOB_SCAM,True,True,HIGH,,verifybank@okaxis,15000.0,True,True,job
Your PNB debit card will be blocked abhi. To keep it active pay 2499 rupees KYC charge to npci.verify@paytm. Helpline 67215-62294,KYC_SCAM,True,True,HIGH,+916721562294,npci.verify@paytm,2499.0,True,True,urgency|kyc_credential|impersonation
"Your Adani Gas broadband plan renews on 12 Dec. Amount Rs 2460. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,2460.0,False,False,
"Arre Anjali here, ₹1,500 for the Uber bhej do bhai. anjali.iyer@okaxis",PAYMENT_REQUEST,True,False,LOW,,anjali.iyer@okaxis,1500.0,False,False,
"Hi da the auto ka ₹100 bhej dena, suresh30@ptaxis",PAYMENT_REQUEST,True,False,LOW,,suresh30@ptaxis,100.0,False,False,
"Scan QR karo aur PIN dalo, INR 2000 tumhare account me aa jayega. Jaldi karo.",QR_SCAM,True,True,HIGH,,,2000.0,True,False,urgency|kyc_credential|qr_link
Dear account holder Your SIM will be blocked by TRAI immediately Pay 10000 rupees to jobportalfee55@axl to continue services Call 7544527861,IMPERSONATION,True,True,HIGH,+917544527861,jobportalfee55@axl,10000.0,True,True,urgency|impersonation
"invoice #7190 from city pharmacy for ₹3,200. upi id citypharmacy@icici. please share screenshot after payment.",MERCHANT_PAYMENT,True,False,LOW,,citypharmacy@icici,3200.0,False,False,
"Your ACT Fibernet broadband plan renews on 14 Oct. Amount ₹649. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,649.0,False,False,
"Dear user, Your Canara Bank account KYC is pending. Complete verification by paying INR 2999 to courier.pay@oksbi turant or your number will be disconnected.",KYC_SCAM,True,True,HIGH,,courier.pay@oksbi,2999.0,True,True,urgency|kyc_credential|impersonation
Dear account holder order ZMT158320 refund failed Pay ₹149 reversal charge to priya@ptsbi immediately and full refund of ₹5000 will be credited,REFUND_SCAM,True,True,HIGH,,priya@ptsbi,149.0,True,False,urgency|refund
Your Yes Bank reward of 15k is waiting. Scan the attached QR to collect. Valid today only.,QR_SCAM,True,True,HIGH,,,15000.0,True,True,urgency|reward|impersonation|qr_link
"Click kyc-update-c8u3ui.in to verify your UPI and get Rs. 10,000/- credited. Enter PIN to confirm. Support +916250155449",QR_SCAM,True,True,HIGH,+916250155449,,10000.0,True,False,kyc_credential|qr_link
"Axis Bank: cheque no. 949165 for Rs. 5,600/- has been cleared.",BANK_REQUEST,True,False,LOW,,,5600.0,False,False,impersonation
"Hi Sneha, transferring ₹18,000 for the groceries you got. Sending to ishita@okaxis.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,ishita@okaxis,18000.0,False,False,
"payment for the royal enfield done, ₹6,000 via amazon pay to rajesh@axl. please share the invoice.",MARKETPLACE_PAYMENT,True,False,LOW,,rajesh@axl,6000.0,False,False,
This is the electricity board A parcel in your name contains illegal items Pay 20000 rupees penalty urgently to naveeniyer@ybl to avoid arrest,IMPERSONATION,True,True,HIGH,,naveeniyer@ybl,20000.0,True,True,urgency|impersonation|marketplace
"Hello We detected an excess credit of ₹2,500 in your wallet. Return it aaj hi to manish89@oksbi else your wallet will be blocked.",REFUND_SCAM,True,True,HIGH,,manish89@oksbi,2500.0,True,False,urgency|refund
"Ritu bhai, 8000 rupees for the train tickets, sureshkav@apl pe bhej do. Thanks!",FRIEND_FAMILY_PAYMENT,True,False,LOW,,sureshkav@apl,8000.0,True,False,
"Thanks for the washing machine! Sent 40000 rupees to anjali66@paytm just now, please check and confirm.",MARKETPLACE_PAYMENT,True,False,LOW,,anjali66@paytm,40000.0,False,False,
"Flight lands at 1:40, gate 9.",NON_PAYMENT,False,False,LOW,,,,False,False,
Landlord said the plumber will come at 18:00 tomorrow.,NON_PAYMENT,False,False,LOW,,,,False,False,
"Yaar I accidentally sent Rs. 1,000/- to your number by mistake. Please return it abhi to nehakar@axl.",REFUND_SCAM,True,True,HIGH,,nehakar@axl,1000.0,True,True,urgency|refund
Hey send Rs 1000 for the Netflix split to meera18@ptaxis,PAYMENT_REQUEST,True,False,LOW,,meera18@ptaxis,1000.0,False,False,
"Hello, I'm calling from IDFC First security. Your account is compromised. Move ₹25,000 to safe account customer.care@oksbi within 2 hours.",IMPERSONATION,True,True,HIGH,,customer.care@oksbi,25000.0,True,True,urgency|impersonation
"Hi my son sent 1000 to your UPI by mistake, he is crying. Please send it back jaldi on support.desk@ybl. God bless you.",REFUND_SCAM,True,True,HIGH,,support.desk@ybl,,True,True,urgency
"Task completed! To withdraw your earnings of ₹10,000, pay ₹2,500 unlock fee to claimprize@okaxis.",JOB_SCAM,True,True,HIGH,,claimprize@okaxis,2500.0,False,True,upfront_fee|job
"laptop ke liye rs 8000 theek hai. kal aake dekh ke pay kar dunga, cash ya upi dono chalega.",MARKETPLACE_PAYMENT,True,False,LOW,,,8000.0,False,False,
"Gift voucher worth Rs. 250,000/- approved for you. Pay delivery charge ₹999 on cashback.claim@axl within 1 hour.",PRIZE_SCAM,True,True,HIGH,,cashback.claim@axl,999.0,True,True,urgency|reward|upfront_fee|marketplace
"Arjun here, 250 for the Netflix split bhej do bhai. arjun@okicici",PAYMENT_REQUEST,True,False,LOW,,arjun@okicici,,False,False,
"Dear user, Your SIM will be blocked by TRAI before midnight. Pay Rs. 3,000/- to kyc.support557@upi to continue services. Call 7695870564",IMPERSONATION,True,True,HIGH,+917695870564,kyc.support557@upi,3000.0,True,True,urgency|impersonation
Dear customer your HDFC Bank KYC expires today Pay ₹2999 verification fee before midnight to rewardclaim@axl or your number will be disconnected call 8941769116,KYC_SCAM,True,True,HIGH,+918941769116,rewardclaim@axl,2999.0,True,True,urgency|kyc_credential|impersonation|upfront_fee
Alert: Your Kotak Bank account KYC is pending. Complete verification by paying 499 to quickloan752@axl within 2 hours otherwise your account will be suspended.,KYC_SCAM,True,True,HIGH,,quickloan752@axl,,True,True,urgency|kyc_credential|impersonation
"quick laundry: your bill is ₹3,200. pay via upi quicklaundry@hdfcbank or at the counter. thank you for visiting.",MERCHANT_PAYMENT,True,False,LOW,,quicklaundry@hdfcbank,3200.0,False,False,
"crypto trading tips group: deposit ₹2,000 to hdfc.verify@axl and earn daily profit of 2000 rupees. 100% safe.",INVESTMENT_SCAM,True,True,HIGH,,hdfc.verify@axl,2000.0,False,False,investment|job
"INVEST RS 500 TODAY AND GET ₹2,500 IN 7 DAYS, GUARANTEED RETURNS. PAY TO BILL.DESK@YBL. LIMITED SLOTS.",INVESTMENT_SCAM,True,True,HIGH,,bill.desk@ybl,500.0,True,False,investment
"buyer here from olx. sending a payment request of ₹20,000 on bhim, please accept and enter pin to receive.",QR_SCAM,True,True,HIGH,,,20000.0,False,False,kyc_credential|marketplace
HR team Zomato: your interview is cleared. Send 999 rupees for laptop courier to courier.pay@ibl. Refundable with first salary.,JOB_SCAM,True,True,HIGH,,courier.pay@ibl,999.0,True,True,impersonation|job|marketplace
"Nikhil is joining us for lunch, table for 8.",NON_PAYMENT,False,False,LOW,,,,False,False,
"Sunrise Tuition: table booked. A deposit of ₹1,499 to sunrisetuiti@hdfcbank confirms the booking, adjustable against the bill.",MERCHANT_PAYMENT,True,False,LOW,,sunrisetuiti@hdfcbank,1499.0,False,False,
AIRTEL: YOUR BILL OF RS. 799/- FOR CONSUMER NO. 569028 IS DUE ON 24 DEC. PAY VIA THE AIRTEL APP OR BBPS.,BILL_PAYMENT,True,False,LOW,,,799.0,False,False,
"HR team Infosys: your interview is cleared. Send ₹1,500 for laptop courier to claimprize@upi. Refundable with first salary.",JOB_SCAM,True,True,HIGH,,claimprize@upi,1500.0,True,True,impersonation|job|marketplace
"Dear account holder, Aapka Axis Bank KYC expire ho gaya hai. 4999 within 24 hours to refund.desk@ibl bhejo or legal action will be taken.",KYC_SCAM,True,True,HIGH,,refund.desk@ibl,,True,True,urgency|kyc_credential|impersonation
"Dear winner, your Jio prize of ₹100,000 is ready. Registration fee 199 rupees to sbi.kyc@paytm. Call 70354-61280 before midnight.",PRIZE_SCAM,True,True,HIGH,+917035461280,sbi.kyc@paytm,199.0,True,True,urgency|reward|upfront_fee|job
"The refund for the cancelled train ticket came through, finally. IRCTC took 42 days.",NON_PAYMENT,False,False,LOW,,,,False,False,refund
"Bro the pizza ka ₹150 per head aaya hai, sabko bhejna hai rohan.das@ptaxis pe by monday",PAYMENT_REQUEST,True,False,LOW,,rohan.das@ptaxis,150.0,False,False,
"Oye the Uber ka Rs. 250/- per head aaya hai, sabko bhejna hai gurpreet@okhdfcbank pe by weekend",PAYMENT_REQUEST,True,False,LOW,,gurpreet@okhdfcbank,250.0,False,False,
Deal final at INR 2500 for the fridge. I will pay when I pick it up on Sunday. My UPI is harsh.sharma@upi if you need to refund anything.,MARKETPLACE_PAYMENT,True,False,LOW,,harsh.sharma@upi,2500.0,False,False,refund
Papa needs Rs 500 for the hospital deposit today so admission can be completed Send to meera@ibl I'll transfer back on Monday,FRIEND_FAMILY_PAYMENT,True,False,LOW,,meera@ibl,500.0,True,False,
